,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats
629,5,3,5,3,2,2,2,4,4,1,1,5,3,2,2,2,5,3,2,5,4,4,5,4,1,3,5,5,2,1,3,2,1,4,1,1,4,1,3,2,1,2,5,5,1,3,1,5,1,5,3,1,1,5,1,1,3,5,1,5,5,4,5,1,3,2,1,3,5,2,1,2,2,tried smoking,social drinker,3,3,1,3,2,2,1,3,1,1,4,2,2,1,1,5,3,5,1,3,1,5,5,4,3,2,2,1,5,2,2,3,i am often running late,sometimes,1,2,2,2,1,2,3,5,3,1,4,5,3,2,4,2,4,3,2,4,2,4,3,few hours a day,1,5,3,5,5,3,5,20,163,48,0,female,right handed,college/bachelor degree,yes,city,block of flats
630,5,5,4,1,3,2,3,5,4,3,2,4,5,4,4,2,5,5,1,4,3,1,5,5,1,1,5,5,5,1,1,3,4,1,3,1,5,5,4,3,1,1,4,4,1,2,4,1,3,3,4,4,1,5,5,2,2,5,2,3,5,3,1,3,3,3,5,5,4,4,1,5,5,never smoked,social drinker,3,3,3,5,5,3,5,3,4,3,3,3,3,1,5,5,4,4,4,5,3,5,5,5,3,4,4,2,5,3,5,1,i am always on time,never,5,1,3,5,5,1,4,5,4,2,1,5,2,5,5,5,1,3,1,5,5,3,3,few hours a day,3,5,3,1,4,2,4,19,173,60,1,female,right handed,secondary school,no,city,house/bungalow
631,5,3,5,2,1,4,5,4,5,3,2,2,2,3,2,3,5,3,3,5,1,4,5,5,3,3,5,5,3,2,4,3,3,3,4,3,4,4,3,2,2,5,3,5,5,3,2,3,5,5,5,5,5,1,4,3,2,4,3,5,5,2,5,3,1,1,2,4,2,2,3,5,1,never smoked,never,3,3,3,4,4,5,3,5,5,2,5,3,2,1,2,2,1,5,1,5,2,3,5,5,2,2,1,1,5,4,2,5,i am often early,sometimes,5,3,3,4,3,3,3,5,5,1,3,1,5,5,5,5,1,3,4,4,5,3,3,few hours a day,2,4,3,3,3,3,5,18,154,67,1,female,right handed,secondary school,no,village,house/bungalow
632,5,4,4,3,2,2,2,4,3,3,2,5,2,2,3,3,2,4,2,4,2,3,4,2,2,4,3,3,4,2,4,4,4,2,3,3,4,3,2,3,3,2,3,1,4,3,3,2,2,3,1,1,1,5,5,1,2,2,2,2,3,5,4,1,1,2,2,1,1,1,4,3,4,never smoked,never,2,2,3,1,3,2,1,4,3,2,4,2,2,1,1,1,3,4,1,4,3,3,5,4,3,3,2,2,2,4,2,3,i am often early,only to avoid hurting someone,3,5,3,4,3,3,1,5,4,2,2,2,4,1,4,5,3,3,2,3,4,4,3,few hours a day,2,2,3,4,2,2,2,17,178,80,1,male,right handed,primary school,no,village,house/bungalow
633,5,4,3,5,3,1,1,4,3,1,1,2,3,3,2,1,3,1,1,5,1,1,5,3,3,2,4,4,3,3,5,1,1,1,1,1,4,4,1,1,1,1,5,1,1,1,5,2,2,3,2,3,1,3,5,1,1,3,4,3,5,3,3,1,1,1,4,1,3,1,1,3,1,never smoked,social drinker,1,3,2,4,1,3,2,3,4,3,5,3,1,5,3,3,3,5,1,3,1,5,5,5,1,5,4,3,2,3,1,5,i am often early,everytime it suits me,3,5,2,3,3,3,1,5,4,2,3,4,4,1,5,4,4,3,1,3,3,3,3,less than an hour a day,2,3,3,2,2,4,3,21,180,67,2,male,right handed,secondary school,no,city,block of flats
634,5,3,3,4,2,4,4,4,3,2,2,4,3,4,3,4,3,2,3,4,1,2,4,5,2,3,5,4,3,1,2,3,3,2,2,2,4,1,1,3,2,4,3,4,2,1,1,4,4,4,5,3,2,4,4,2,3,5,3,5,5,3,2,1,1,2,1,4,3,2,2,3,2,never smoked,social drinker,3,3,2,4,2,2,4,4,3,1,3,3,1,1,4,4,4,3,1,3,1,4,3,4,2,3,2,3,5,3,1,4,i am always on time,sometimes,4,3,3,4,4,3,4,4,2,2,3,3,3,4,4,3,3,4,4,2,5,4,3,few hours a day,3,5,5,3,4,3,5,19,170,63,1,female,right handed,secondary school,no,village,house/bungalow
635,4,2,4,4,2,3,4,4,4,1,1,2,4,4,4,1,4,1,2,4,1,4,3,3,2,1,2,3,3,1,1,4,3,3,1,3,3,3,1,4,4,4,5,5,5,2,1,2,2,3,5,1,1,1,3,1,2,2,4,3,3,1,2,2,2,2,3,3,3,3,4,4,4,tried smoking,drink a lot,3,3,2,4,2,2,1,3,2,4,4,3,2,1,2,4,3,3,1,3,2,2,2,2,3,3,4,3,3,4,3,3,i am often running late,only to avoid hurting someone,2,2,4,3,4,4,3,4,4,4,4,4,4,5,4,4,3,3,5,3,4,4,3,less than an hour a day,3,4,2,1,1,1,3,25,173,63,1,female,right handed,masters degree,no,city,block of flats
636,5,3,3,5,4,3,3,4,4,1,4,5,5,3,5,5,5,3,4,5,4,4,1,5,1,4,2,3,5,4,5,5,3,3,1,1,5,4,4,5,2,1,4,3,1,2,5,3,4,4,5,3,1,4,4,4,2,4,2,1,5,4,4,2,3,3,3,3,1,1,3,1,1,current smoker,drink a lot,3,2,1,3,3,2,3,5,5,5,4,4,2,5,3,5,4,5,1,1,2,2,3,5,1,5,3,4,5,3,4,5,i am always on time,everytime it suits me,2,5,4,3,4,1,1,5,4,1,3,5,3,1,4,4,3,5,3,4,4,4,4,few hours a day,1,4,4,4,3,2,4,24,171,93,2,male,right handed,doctorate degree,no,village,house/bungalow
637,5,2,2,3,2,4,3,5,5,2,5,2,1,2,2,1,1,2,3,5,3,4,4,3,4,5,2,3,5,2,4,4,4,2,5,5,5,5,3,3,4,2,2,4,1,1,2,4,4,5,2,1,1,3,5,3,2,4,5,4,5,4,5,1,1,2,2,1,3,2,3,4,1,never smoked,social drinker,4,3,4,4,3,4,3,4,4,3,3,3,2,2,3,5,3,4,1,3,2,4,5,5,2,2,3,1,5,4,2,3,i am always on time,sometimes,4,4,2,4,3,4,3,2,5,2,4,3,4,1,4,5,3,3,2,3,4,3,2,less than an hour a day,2,4,4,5,4,3,4,29,172,66,1,male,right handed,masters degree,no,village,house/bungalow
638,5,3,3,3,2,2,5,5,5,3,5,4,4,3,4,3,3,1,3,4,5,4,5,4,2,2,5,5,4,3,3,4,3,2,1,1,5,2,2,5,3,3,4,4,4,3,1,2,2,5,1,1,1,3,4,3,3,3,3,3,4,1,5,2,1,2,5,3,3,2,4,4,3,current smoker,social drinker,4,3,2,4,2,4,3,3,4,3,1,2,2,5,3,3,3,4,2,3,3,2,5,5,3,4,5,3,3,3,2,2,i am always on time,sometimes,2,3,3,4,2,3,2,3,4,4,3,2,3,3,4,4,4,3,2,3,3,3,1,few hours a day,2,2,3,2,4,3,4,21,156,48,1,female,right handed,secondary school,no,city,block of flats
639,5,3,2,1,2,1,1,1,5,5,3,1,2,5,5,5,1,1,1,5,3,3,5,3,3,5,3,4,4,3,5,2,1,1,3,1,5,5,1,2,1,5,2,4,2,1,4,1,1,4,1,5,1,2,4,1,1,1,4,1,2,2,1,3,1,2,5,3,2,1,3,3,4,never smoked,social drinker,3,1,3,3,3,3,2,3,3,3,2,4,3,3,4,1,3,3,2,4,2,2,4,4,5,3,3,4,1,3,1,2,i am often early,sometimes,4,3,4,3,2,3,3,2,3,3,3,5,3,4,2,3,3,3,2,3,5,3,1,few hours a day,3,3,2,3,2,4,3,18,178,70,1,male,right handed,primary school,no,city,block of flats
640,5,4,5,2,2,4,3,5,5,4,5,5,2,1,1,1,1,1,1,5,1,3,5,5,5,2,1,1,5,1,1,4,5,3,3,3,4,3,5,4,1,4,5,5,5,1,2,2,2,3,3,1,1,4,5,2,5,5,3,2,5,5,4,1,3,1,2,5,5,5,3,5,3,current smoker,social drinker,4,3,2,5,5,4,3,4,3,5,2,4,3,5,3,2,3,3,2,1,1,3,5,5,3,3,4,4,5,4,3,3,i am often early,sometimes,3,4,4,4,4,3,3,5,3,5,4,5,4,3,4,5,1,5,3,5,3,5,1,few hours a day,2,5,5,4,4,5,4,21,173,53,3,female,right handed,college/bachelor degree,no,city,house/bungalow
641,5,3,3,3,3,3,3,4,3,2,2,5,4,3,3,3,3,3,3,5,3,3,5,3,5,5,3,5,4,3,5,2,2,2,2,2,5,3,1,2,2,1,1,2,1,1,3,1,1,3,1,2,1,3,2,1,1,2,2,1,5,2,3,2,2,3,4,2,2,2,5,2,3,tried smoking,social drinker,2,3,2,3,2,3,1,4,3,4,3,3,2,4,3,2,5,4,2,4,3,2,4,4,4,4,4,5,3,3,2,3,i am often running late,only to avoid hurting someone,2,4,4,3,4,3,3,3,4,4,3,3,3,4,3,3,5,3,3,4,3,3,2,most of the day,4,2,2,3,2,3,3,17,175,76,2,male,right handed,secondary school,no,city,block of flats
642,4,3,4,4,2,5,5,3,3,2,2,2,2,1,1,3,3,3,5,4,1,3,4,2,5,1,4,2,5,1,4,3,1,2,4,5,4,3,1,5,5,5,3,1,5,1,2,4,1,5,2,3,1,4,4,4,2,5,5,5,5,1,5,1,2,2,5,1,1,1,3,5,4,tried smoking,social drinker,3,3,4,3,5,4,3,4,5,5,4,5,4,5,5,5,5,2,1,3,4,1,3,4,5,4,4,5,4,4,2,2,i am often early,everytime it suits me,2,2,5,4,2,1,4,3,4,4,4,5,5,4,2,2,3,2,4,5,2,4,2,most of the day,4,5,4,2,4,3,2,22,180,89,0,male,right handed,secondary school,yes,city,house/bungalow
643,5,3,4,2,1,3,3,4,5,1,1,4,1,3,4,1,5,2,4,5,1,2,5,5,4,2,3,5,5,1,4,4,4,4,2,2,4,2,3,2,2,5,4,5,2,2,2,4,3,5,5,3,1,3,5,2,2,2,3,5,5,4,5,1,2,4,1,2,2,2,1,2,2,former smoker,social drinker,4,3,3,4,5,2,4,5,4,2,5,1,1,2,1,3,4,4,1,5,1,1,5,3,2,3,3,4,2,3,2,4,i am always on time,sometimes,3,4,3,5,4,3,3,2,3,4,4,5,4,4,4,4,4,3,3,2,4,4,3,few hours a day,4,2,2,2,2,2,4,18,169,53,2,female,right handed,secondary school,no,village,block of flats
644,4,5,3,3,2,2,2,5,4,2,2,4,4,2,2,1,3,1,2,5,2,2,5,5,2,5,5,5,5,3,5,3,3,3,4,2,4,3,3,4,2,4,4,5,4,2,2,4,4,5,3,5,1,5,4,5,4,4,2,3,4,2,5,1,2,2,1,4,2,1,2,3,2,tried smoking,social drinker,3,2,4,5,4,5,3,5,4,2,5,5,2,1,4,3,4,3,1,3,3,5,5,5,2,4,3,4,5,4,3,3,i am often running late,only to avoid hurting someone,4,3,2,3,3,4,2,4,4,2,4,3,4,5,4,4,5,4,3,5,3,5,4,few hours a day,4,4,5,2,2,2,3,18,165,55,3,female,right handed,primary school,no,village,house/bungalow
645,5,4,4,2,1,4,4,3,2,1,1,4,2,3,2,4,4,5,3,4,1,4,5,1,4,5,3,3,5,4,5,5,2,5,3,4,5,4,2,4,2,4,5,2,2,3,5,4,3,5,2,2,2,5,5,5,4,4,5,3,5,3,5,1,3,1,2,1,2,1,2,4,3,tried smoking,never,3,4,2,2,4,4,1,4,4,2,5,4,3,4,4,5,4,4,1,4,1,4,4,5,3,5,4,4,2,3,2,3,i am always on time,sometimes,3,3,4,4,3,3,3,3,4,3,4,5,4,4,4,4,2,3,5,3,4,4,3,few hours a day,4,4,4,5,4,4,5,23,179,77,1,male,right handed,secondary school,yes,village,house/bungalow
646,4,3,3,1,2,3,4,4,4,1,1,3,2,2,3,1,3,2,2,5,4,4,5,3,4,4,4,5,4,2,4,2,2,2,1,1,4,4,3,1,1,1,1,3,1,1,2,1,1,2,1,1,1,3,5,1,2,2,3,1,5,1,1,1,1,1,2,2,1,1,1,2,2,tried smoking,social drinker,3,2,2,1,1,3,1,1,2,2,5,4,1,1,2,4,1,3,1,4,3,2,1,5,1,5,3,3,3,3,2,5,i am always on time,sometimes,3,3,2,3,2,2,3,3,3,3,3,4,2,1,4,3,3,4,2,3,4,3,3,few hours a day,3,3,4,3,2,2,4,22,189,60,1,male,left handed,secondary school,no,city,block of flats
647,5,3,3,1,3,5,4,5,3,1,1,5,2,4,5,3,5,1,1,5,1,3,5,5,3,4,5,5,3,1,5,5,4,1,1,1,5,3,1,5,1,5,3,3,1,1,3,1,3,5,3,1,1,4,1,3,3,5,1,1,5,4,5,3,3,5,5,3,5,5,1,5,3,tried smoking,social drinker,4,1,1,1,3,3,5,3,3,5,5,3,1,3,3,1,1,3,1,3,1,3,1,5,3,5,5,3,4,3,1,3,i am often early,everytime it suits me,3,3,3,3,3,1,2,3,3,5,3,5,5,5,3,3,1,3,3,3,3,3,3,most of the day,3,5,2,1,3,1,4,21,167,67,0,female,right handed,secondary school,yes,village,block of flats
648,5,4,5,5,2,2,5,4,3,1,1,3,2,2,4,1,5,2,2,5,3,3,5,5,4,4,4,3,3,1,3,2,2,1,2,1,4,3,2,4,4,5,1,3,5,2,2,2,2,5,5,4,1,4,4,1,1,3,2,5,5,3,2,3,4,4,3,4,4,4,4,5,3,never smoked,never,3,3,2,3,3,3,4,3,4,5,5,4,2,2,3,2,2,4,1,5,1,3,3,5,2,4,5,3,4,4,2,5,i am often early,sometimes,3,5,3,4,5,3,3,5,4,2,4,3,3,4,4,5,1,3,3,3,4,3,3,few hours a day,3,2,2,4,4,3,4,23,158,64,3,female,right handed,masters degree,no,city,block of flats
649,5,3,5,2,2,2,2,3,3,3,3,4,4,4,4,3,3,2,2,5,4,3,5,4,3,2,3,4,4,2,2,3,4,2,1,1,4,3,3,3,4,3,4,5,2,3,2,2,1,4,5,4,3,3,2,1,4,4,3,4,5,4,5,1,2,2,2,5,2,1,1,1,3,tried smoking,social drinker,4,3,3,5,4,4,5,4,3,4,4,4,3,5,5,4,4,4,1,3,3,3,5,5,4,5,4,4,3,4,3,2,i am often running late,sometimes,3,4,5,3,3,2,2,4,3,4,4,4,4,3,4,3,3,3,3,4,2,3,3,few hours a day,2,4,4,4,4,4,4,17,174,56,1,female,right handed,currently a primary school pupil,no,city,block of flats
650,5,3,4,1,1,1,2,4,2,1,1,4,2,1,2,1,2,3,1,5,5,5,5,2,5,4,2,5,3,3,5,3,3,1,4,4,5,5,1,2,1,1,2,2,2,1,4,4,1,4,3,1,1,3,5,1,2,3,1,1,4,4,5,2,1,1,2,2,2,4,4,3,3,tried smoking,social drinker,3,3,2,4,2,2,3,4,4,2,2,3,5,5,3,2,4,5,2,4,2,2,5,5,4,3,4,4,3,2,1,3,i am always on time,only to avoid hurting someone,3,3,4,3,4,3,3,5,4,2,3,4,3,2,4,4,5,4,2,5,3,2,3,few hours a day,3,4,3,3,3,4,4,20,188,79,1,male,left handed,secondary school,no,city,house/bungalow
651,5,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,4,4,3,5,3,4,5,3,3,4,3,3,4,5,5,5,3,5,1,1,5,4,5,1,1,2,5,5,1,4,4,1,2,5,1,1,1,5,3,1,1,3,2,3,4,2,2,1,1,1,2,1,3,1,2,3,2,tried smoking,social drinker,4,3,4,5,4,5,3,4,4,5,3,4,2,2,3,5,5,5,2,3,2,3,3,3,2,2,3,3,5,3,1,5,i am always on time,everytime it suits me,4,4,4,3,5,3,4,2,2,4,4,2,1,1,4,4,3,3,3,5,4,3,3,few hours a day,5,4,4,3,3,3,4,22,171,81,1,male,right handed,secondary school,no,city,house/bungalow
652,4,3,3,2,1,3,1,5,4,1,1,1,1,1,2,1,2,1,1,5,1,2,5,2,4,5,3,3,5,1,5,3,2,4,4,2,5,5,1,1,1,3,3,3,1,1,3,1,1,2,1,1,1,2,1,1,1,1,5,1,4,1,1,3,1,2,3,4,4,4,2,4,3,tried smoking,social drinker,2,5,2,4,4,4,1,5,5,2,4,5,1,1,3,5,5,5,1,2,1,1,3,5,5,2,4,3,4,3,2,1,i am often early,sometimes,3,3,2,4,3,2,3,4,4,4,5,4,5,1,4,3,2,3,3,5,4,4,5,few hours a day,4,2,4,3,1,4,5,21,193,75,0,male,right handed,secondary school,yes,city,block of flats
653,5,3,3,2,2,3,2,3,5,5,2,1,3,4,5,2,4,1,4,5,4,4,5,2,3,3,5,5,4,5,4,3,2,3,1,1,4,1,2,1,1,5,4,5,4,4,2,1,4,5,3,1,1,4,1,1,2,3,5,3,5,2,5,1,1,3,3,2,3,4,1,2,2,former smoker,social drinker,3,5,1,5,3,4,3,5,3,2,5,5,2,1,5,5,3,3,1,5,3,3,5,5,3,3,2,2,4,3,3,2,i am often early,only to avoid hurting someone,4,5,3,4,4,4,4,5,5,5,4,2,4,3,4,4,1,3,3,3,2,4,3,few hours a day,5,2,1,3,2,2,4,22,165,52,0,female,left handed,college/bachelor degree,yes,village,block of flats
654,4,3,4,3,2,3,2,5,3,2,1,3,2,2,2,2,4,3,2,4,3,4,4,4,2,4,2,2,4,2,4,4,2,4,3,2,4,2,4,3,2,1,5,2,3,3,5,2,3,4,2,1,1,5,4,2,3,3,4,2,3,2,4,2,2,2,3,4,5,5,3,3,2,tried smoking,drink a lot,2,3,2,2,2,4,3,5,5,2,4,4,2,2,4,4,4,5,1,5,4,2,4,4,3,2,3,3,4,3,3,3,i am always on time,sometimes,2,3,3,4,4,2,3,4,3,2,3,2,3,2,3,4,4,4,3,2,4,3,4,few hours a day,4,3,4,2,4,2,3,24,178,80,2,male,right handed,secondary school,no,village,house/bungalow
655,5,3,3,2,2,2,2,3,5,3,4,3,4,2,3,3,2,4,1,5,1,2,4,4,2,3,3,4,2,1,2,1,2,1,3,1,3,2,3,3,3,4,3,5,3,1,1,3,1,3,1,3,1,3,3,1,1,3,2,3,4,2,1,3,2,4,3,4,4,4,3,5,4,tried smoking,social drinker,3,3,1,4,3,2,4,4,4,2,5,4,1,2,4,2,4,5,1,5,2,4,3,5,4,5,4,5,3,3,3,3,i am always on time,only to avoid hurting someone,3,4,3,3,5,3,3,4,4,3,4,5,3,4,2,3,1,3,2,3,3,4,2,few hours a day,3,4,2,3,4,2,4,19,174,70,1,female,right handed,secondary school,no,village,house/bungalow
656,5,3,2,2,2,4,2,2,5,3,3,2,1,4,4,3,1,1,4,5,4,3,4,5,3,3,3,3,4,3,3,5,5,5,5,5,4,5,4,5,5,5,5,5,5,3,3,5,3,5,5,4,4,5,5,3,2,5,4,4,5,5,5,5,2,2,2,5,5,5,3,5,3,never smoked,never,3,4,4,4,5,5,5,5,4,5,5,5,2,1,5,5,5,5,2,5,5,5,5,5,3,1,5,2,3,4,3,4,i am always on time,sometimes,3,4,3,4,4,3,2,5,3,3,5,5,5,5,4,4,4,3,5,5,5,3,4,few hours a day,3,5,5,4,5,5,5,18,159,52,1,female,left handed,secondary school,no,city,block of flats
657,5,3,4,1,1,1,3,5,3,1,2,4,2,1,2,2,2,1,1,5,1,2,5,5,2,1,5,5,4,1,3,1,5,1,1,1,5,2,3,1,1,1,1,4,3,1,1,3,1,5,1,1,2,4,1,2,1,5,4,4,5,3,3,1,4,5,3,4,5,5,4,3,2,never smoked,never,3,2,3,5,5,1,1,5,5,1,3,3,3,3,2,4,5,5,4,3,3,4,5,5,3,3,4,2,4,4,5,5,i am often running late,only to avoid hurting someone,2,3,5,5,4,4,1,2,2,4,4,5,4,5,3,4,1,4,5,5,5,3,3,most of the day,3,2,3,4,4,4,5,24,170,61,1,female,right handed,college/bachelor degree,yes,city,house/bungalow
658,5,3,5,2,2,3,2,2,2,2,1,5,2,3,2,3,2,4,1,5,2,2,5,2,4,1,5,5,5,3,3,1,3,3,5,3,5,5,4,1,1,1,1,3,1,4,4,2,1,5,4,4,1,5,5,1,1,2,4,1,5,5,4,1,1,1,1,1,1,1,1,2,1,former smoker,social drinker,4,3,2,5,4,5,5,5,4,3,5,4,1,1,4,5,5,5,1,4,4,4,4,5,1,2,1,1,5,5,1,3,i am always on time,only to avoid hurting someone,3,4,2,3,3,4,4,3,2,1,5,1,3,4,5,3,3,4,5,3,4,3,3,few hours a day,4,2,2,4,1,1,5,22,176,74,3,male,right handed,secondary school,no,city,block of flats
659,5,2,2,1,1,3,3,4,5,4,4,2,1,3,3,5,2,1,2,2,1,2,5,4,5,5,2,1,4,3,3,2,2,4,3,3,5,2,5,2,2,2,1,4,2,3,1,3,1,5,3,5,3,5,1,2,1,2,1,2,5,1,2,1,1,3,3,1,1,1,5,4,5,former smoker,social drinker,4,3,1,2,1,5,3,2,5,1,2,4,2,2,5,5,5,4,4,5,5,4,2,4,5,3,5,4,4,3,1,2,i am often early,sometimes,1,5,3,5,5,4,5,3,5,1,5,5,3,2,4,4,3,3,3,5,4,3,2,few hours a day,4,3,5,3,3,1,2,20,170,65,1,male,right handed,secondary school,no,village,house/bungalow
660,5,3,2,2,1,3,1,4,5,3,4,3,5,4,3,3,2,1,2,5,4,2,5,5,2,1,5,5,4,2,2,5,4,2,2,1,3,2,2,2,1,4,4,5,3,2,1,4,2,5,2,1,4,3,2,1,4,3,2,3,5,3,1,3,3,5,4,2,5,5,5,5,5,tried smoking,social drinker,3,4,1,4,3,5,3,3,4,1,5,3,4,3,5,2,5,5,2,4,1,4,5,4,5,5,3,3,5,3,2,3,i am often running late,only to avoid hurting someone,1,1,5,4,4,4,5,5,3,3,4,5,5,5,3,2,3,3,4,5,3,4,3,less than an hour a day,5,2,4,4,2,1,5,20,166,55,1,female,right handed,college/bachelor degree,no,city,block of flats
661,5,4,3,1,1,2,3,3,1,1,1,2,1,1,1,1,1,2,1,3,4,4,4,3,2,3,3,4,2,1,3,4,4,1,2,2,4,2,3,2,1,4,3,3,3,2,3,3,1,3,2,1,4,4,2,2,3,4,2,3,4,2,4,1,2,2,3,2,2,3,4,3,3,current smoker,drink a lot,3,3,3,2,4,2,3,4,4,5,2,3,3,4,4,2,3,4,2,4,2,2,2,4,2,5,3,3,1,4,1,3,i am always on time,only to avoid hurting someone,2,4,5,4,4,4,1,3,3,1,4,4,1,3,4,3,1,3,1,5,3,3,4,few hours a day,2,4,3,4,4,3,4,19,165,70,1,female,right handed,secondary school,yes,city,block of flats
662,5,4,3,2,2,1,3,4,4,1,1,3,4,1,3,1,1,2,2,4,2,3,5,3,3,4,3,3,2,1,3,3,2,1,4,2,4,3,4,2,1,3,1,4,3,1,3,2,4,4,2,1,1,3,1,1,2,4,3,4,5,2,5,1,3,3,3,4,5,3,1,4,5,former smoker,drink a lot,3,1,3,1,1,2,3,5,4,2,5,3,1,4,1,5,2,2,2,3,1,5,5,3,2,5,3,2,5,3,2,4,i am often running late,sometimes,3,4,5,3,5,3,4,5,2,4,1,5,4,2,4,3,2,3,1,4,4,2,3,few hours a day,4,4,4,3,3,1,3,21,162,52,1,female,right handed,secondary school,no,city,house/bungalow
663,5,3,3,3,2,4,3,4,3,4,5,3,4,3,3,4,3,2,2,4,4,4,4,3,5,3,5,5,3,3,4,4,3,2,3,3,3,3,1,2,2,4,4,2,2,1,1,4,3,4,3,3,3,4,4,4,1,2,3,4,5,4,1,2,2,2,2,2,2,2,2,2,2,never smoked,never,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,i am always on time,never,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,no time at all,3,3,3,3,3,3,3,25,191,77,1,male,right handed,masters degree,no,city,house/bungalow
664,5,2,3,4,4,3,4,1,2,1,1,1,2,3,4,3,5,1,3,5,1,2,5,5,1,3,5,4,4,4,4,3,2,2,1,1,5,2,3,4,2,4,5,4,5,1,3,2,3,5,5,1,2,4,4,4,3,4,4,3,4,2,2,1,3,5,4,2,5,5,4,4,2,never smoked,never,3,3,5,3,5,3,4,4,4,2,3,2,3,2,3,5,4,5,2,4,2,5,4,4,2,5,5,4,5,3,1,3,i am often early,sometimes,3,3,4,5,3,4,4,5,2,3,4,3,3,4,4,3,2,4,4,2,4,4,4,few hours a day,4,4,3,3,3,2,4,28,168,55,1,female,right handed,masters degree,no,village,house/bungalow
665,5,3,1,2,1,3,1,2,5,5,5,5,5,3,5,5,3,4,4,5,2,3,5,3,2,4,2,3,4,3,2,4,4,4,1,1,5,4,1,2,1,3,3,4,1,2,2,5,1,5,2,2,1,4,3,2,1,3,4,5,5,5,5,1,1,1,2,3,1,1,3,4,4,current smoker,social drinker,4,4,3,5,3,4,2,4,3,3,5,5,2,5,4,5,4,5,1,5,1,1,5,4,3,5,3,2,2,3,1,3,i am often early,sometimes,3,5,3,3,4,3,4,5,5,3,1,4,3,2,4,4,4,3,1,3,3,3,2,few hours a day,3,2,3,3,2,2,5,20,173,50,1,female,left handed,secondary school,no,city,block of flats
666,5,3,2,1,2,2,2,2,5,3,2,1,1,1,4,5,1,1,1,4,5,3,5,4,5,2,3,4,4,2,2,3,4,3,1,1,3,3,1,1,1,4,3,5,1,1,1,5,1,5,1,3,4,5,3,1,1,1,3,4,5,5,5,1,1,2,1,2,1,1,2,1,3,former smoker,social drinker,3,3,3,1,2,4,5,4,4,1,5,5,1,2,3,5,5,4,1,4,1,4,5,3,5,5,4,5,2,3,3,5,i am often running late,sometimes,5,3,5,3,5,2,2,5,1,2,2,3,5,4,2,2,5,3,5,5,5,3,3,few hours a day,2,1,1,5,3,4,5,20,164,60,2,female,right handed,secondary school,no,city,block of flats
667,5,3,2,1,1,5,3,1,2,1,3,5,4,4,1,2,2,1,2,3,2,2,5,2,2,2,2,2,5,2,2,5,4,4,2,2,5,4,2,2,1,2,2,3,2,2,2,3,5,5,2,3,1,5,3,4,1,1,3,3,5,4,4,1,1,2,2,2,2,1,1,1,4,former smoker,social drinker,4,3,3,3,2,3,5,5,4,3,4,5,1,1,3,5,3,3,1,3,2,2,5,4,2,5,1,3,5,4,3,3,i am often early,sometimes,3,3,2,2,4,3,2,3,3,1,1,5,2,2,4,3,3,4,3,2,3,3,2,few hours a day,4,1,3,2,1,3,5,23,172,77,1,male,right handed,secondary school,no,city,block of flats
